_id,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
673ec4568fe596bfedd7c459,30.0,female,Bachelor,100275.0,10,MORTGAGE,10000.0,EDUCATION,15.65,0.1,9.0,595,Yes,0
673ec4568fe596bfedd7ba07,33.0,female,Master,47195.0,12,RENT,7500.0,EDUCATION,13.49,0.16,5.0,703,No,0
673ec4568fe596bfedd7e8a2,32.0,male,Associate,48462.0,9,RENT,2478.0,DEBTCONSOLIDATION,7.48,0.05,9.0,668,Yes,0
673ec4558fe596bfedd7735d,23.0,male,Master,50246.0,0,MORTGAGE,5500.0,DEBTCONSOLIDATION,10.71,0.11,4.0,657,Yes,0
673ec4558fe596bfedd767f5,26.0,male,Bachelor,63424.0,4,RENT,1500.0,VENTURE,13.85,0.02,4.0,591,No,0
673ec4568fe596bfedd7d1dd,29.0,male,High School,58560.0,5,MORTGAGE,4500.0,MEDICAL,5.42,0.08,7.0,674,Yes,0
673ec4568fe596bfedd7f717,27.0,male,Master,66494.0,1,RENT,8000.0,EDUCATION,11.49,0.12,6.0,599,Yes,0
673ec4568fe596bfedd801df,25.0,female,Associate,87429.0,4,MORTGAGE,18000.0,HOMEIMPROVEMENT,17.59,0.21,3.0,648,Yes,0
673ec4568fe596bfedd7cbc1,30.0,female,High School,30344.0,7,OWN,6000.0,PERSONAL,5.79,0.2,9.0,680,Yes,0
673ec4568fe596bfedd7c32e,28.0,female,Associate,27638.0,6,RENT,11500.0,EDUCATION,8.49,0.42,5.0,612,No,1
673ec4568fe596bfedd7c928,33.0,male,Bachelor,127154.0,10,MORTGAGE,26375.0,HOMEIMPROVEMENT,9.91,0.21,9.0,587,Yes,0
673ec4568fe596bfedd7cac6,33.0,male,High School,145040.0,9,MORTGAGE,14050.0,EDUCATION,8.9,0.1,7.0,664,No,0
673ec4568fe596bfedd80c87,30.0,female,Bachelor,122450.0,6,RENT,7492.0,EDUCATION,11.64,0.06,5.0,680,No,1
673ec4568fe596bfedd7eee5,32.0,male,Bachelor,53197.0,8,RENT,10000.0,PERSONAL,10.6,0.19,6.0,684,Yes,0
673ec4568fe596bfedd8072d,31.0,female,Associate,42831.0,7,RENT,15000.0,VENTURE,12.16,0.35,10.0,654,No,1
673ec4568fe596bfedd7ca4f,30.0,female,Doctorate,137795.0,6,MORTGAGE,9975.0,DEBTCONSOLIDATION,5.42,0.07,10.0,635,No,0
673ec4568fe596bfedd7db2e,39.0,male,Associate,93606.0,12,MORTGAGE,10000.0,HOMEIMPROVEMENT,11.86,0.11,11.0,686,Yes,0
673ec4568fe596bfedd801e3,25.0,female,Master,43326.0,3,RENT,7200.0,MEDICAL,10.29,0.17,4.0,679,Yes,0
673ec4568fe596bfedd7e67b,24.0,male,High School,84921.0,0,RENT,15000.0,VENTURE,11.24,0.18,5.0,599,Yes,0
673ec4568fe596bfedd81094,38.0,male,High School,11103.0,17,RENT,2635.0,DEBTCONSOLIDATION,10.06,0.24,15.0,709,No,1
673ec4558fe596bfedd7735a,24.0,male,Associate,49180.0,5,RENT,4850.0,EDUCATION,6.62,0.1,2.0,672,Yes,0
673ec4558fe596bfedd78059,22.0,male,Associate,47729.0,0,RENT,7000.0,PERSONAL,8.9,0.15,3.0,626,No,1
673ec4568fe596bfedd80159,22.0,male,High School,55154.0,0,RENT,10481.0,VENTURE,7.33,0.19,2.0,653,No,0
673ec4558fe596bfedd793b0,25.0,female,Associate,102687.0,1,MORTGAGE,14000.0,EDUCATION,5.79,0.14,2.0,631,Yes,0
673ec4568fe596bfedd7b7d8,35.0,female,Associate,150963.0,13,RENT,7000.0,DEBTCONSOLIDATION,13.06,0.05,5.0,594,Yes,0
673ec4558fe596bfedd78b4b,22.0,male,Bachelor,84893.0,0,OWN,8000.0,MEDICAL,12.84,0.09,4.0,587,Yes,0
673ec4568fe596bfedd7a701,22.0,male,High School,55165.0,0,MORTGAGE,8000.0,EDUCATION,16.49,0.15,4.0,614,No,0
673ec4568fe596bfedd80d53,40.0,male,Master,36775.0,20,RENT,6000.0,VENTURE,12.52,0.16,9.0,670,No,1
673ec4558fe596bfedd761c8,26.0,male,Bachelor,98230.0,2,RENT,30000.0,PERSONAL,7.49,0.31,3.0,622,No,1
673ec4558fe596bfedd77fdd,20.0,female,Associate,42674.0,0,RENT,7000.0,MEDICAL,13.61,0.16,2.0,636,Yes,0
673ec4568fe596bfedd7e68e,29.0,female,High School,58058.0,10,RENT,2000.0,MEDICAL,9.99,0.03,6.0,598,No,0
673ec4568fe596bfedd7e9ed,25.0,male,High School,67129.0,3,MORTGAGE,5500.0,VENTURE,11.41,0.08,5.0,650,Yes,0
673ec4558fe596bfedd77a9b,25.0,male,Associate,46572.0,0,RENT,6000.0,DEBTCONSOLIDATION,11.89,0.13,2.0,546,Yes,0
673ec4568fe596bfedd80cde,24.0,female,Associate,91237.0,0,RENT,25000.0,VENTURE,11.11,0.27,4.0,567,No,1
673ec4568fe596bfedd7a787,30.0,male,Bachelor,279481.0,8,MORTGAGE,25000.0,MEDICAL,17.93,0.09,9.0,689,No,1
673ec4558fe596bfedd77c33,23.0,female,High School,53734.0,1,MORTGAGE,15000.0,PERSONAL,12.18,0.28,3.0,521,No,1
673ec4568fe596bfedd7f51d,24.0,female,High School,144954.0,5,MORTGAGE,2464.0,EDUCATION,11.53,0.02,3.0,552,Yes,0
673ec4558fe596bfedd76741,24.0,female,High School,22529.0,2,RENT,1200.0,EDUCATION,11.89,0.05,4.0,612,Yes,0
673ec4568fe596bfedd8057b,32.0,male,Bachelor,35636.0,7,RENT,4000.0,MEDICAL,9.84,0.11,5.0,701,No,0
673ec4558fe596bfedd76539,22.0,male,Master,46436.0,0,RENT,18500.0,MEDICAL,7.66,0.4,4.0,673,No,1
673ec4568fe596bfedd79bd2,26.0,male,Associate,144659.0,5,MORTGAGE,23000.0,DEBTCONSOLIDATION,6.62,0.16,3.0,651,No,0
673ec4568fe596bfedd7e0a4,64.0,male,High School,143858.0,44,MORTGAGE,5000.0,PERSONAL,8.0,0.03,22.0,698,No,0
673ec4568fe596bfedd7adeb,28.0,male,Associate,42070.0,5,MORTGAGE,16000.0,DEBTCONSOLIDATION,12.69,0.38,7.0,607,Yes,0
673ec4558fe596bfedd76214,25.0,male,Master,270972.0,1,MORTGAGE,25000.0,VENTURE,18.67,0.09,2.0,640,Yes,0
673ec4568fe596bfedd80217,24.0,male,Master,46146.0,2,RENT,8000.0,MEDICAL,9.54,0.17,3.0,627,No,0
673ec4568fe596bfedd7ce6f,31.0,male,Bachelor,391303.0,9,MORTGAGE,10000.0,MEDICAL,5.99,0.03,7.0,680,Yes,0
673ec4568fe596bfedd7a15e,23.0,male,Bachelor,85131.0,4,MORTGAGE,6000.0,PERSONAL,13.16,0.07,4.0,660,No,0
673ec4568fe596bfedd7f244,30.0,female,Bachelor,61291.0,8,MORTGAGE,3984.0,DEBTCONSOLIDATION,10.86,0.06,9.0,687,No,0
673ec4568fe596bfedd7f196,25.0,male,High School,42937.0,0,RENT,6000.0,PERSONAL,13.03,0.14,4.0,601,Yes,0
673ec4568fe596bfedd7eb8d,22.0,female,High School,63418.0,2,MORTGAGE,6000.0,MEDICAL,7.88,0.09,4.0,649,Yes,0
673ec4568fe596bfedd7cefc,29.0,male,Bachelor,63525.0,4,MORTGAGE,7800.0,HOMEIMPROVEMENT,10.36,0.12,9.0,550,Yes,0
673ec4568fe596bfedd7bf13,30.0,female,Master,82329.0,8,MORTGAGE,23200.0,PERSONAL,15.96,0.28,7.0,741,No,0
673ec4568fe596bfedd79942,25.0,male,Master,75515.0,1,RENT,14400.0,DEBTCONSOLIDATION,13.47,0.19,3.0,608,No,0
673ec4568fe596bfedd7af52,27.0,male,Bachelor,125961.0,5,RENT,11000.0,DEBTCONSOLIDATION,11.01,0.09,8.0,580,No,0
673ec4568fe596bfedd7bf6a,33.0,female,Associate,42821.0,11,RENT,10000.0,DEBTCONSOLIDATION,13.48,0.23,10.0,723,Yes,0
673ec4558fe596bfedd78f60,26.0,male,Bachelor,95182.0,1,RENT,10000.0,MEDICAL,8.94,0.11,4.0,618,Yes,0
673ec4558fe596bfedd76962,26.0,male,Bachelor,70385.0,7,RENT,2150.0,DEBTCONSOLIDATION,15.62,0.03,3.0,624,No,1
673ec4558fe596bfedd77231,23.0,female,Bachelor,59556.0,0,RENT,4500.0,DEBTCONSOLIDATION,12.21,0.08,4.0,559,Yes,0
673ec4568fe596bfedd7dfe9,52.0,male,High School,103180.0,29,RENT,1000.0,MEDICAL,8.9,0.01,28.0,642,Yes,0
673ec4558fe596bfedd78f2b,25.0,male,Associate,90786.0,3,MORTGAGE,8000.0,MEDICAL,7.51,0.09,3.0,553,Yes,0
673ec4568fe596bfedd7b9cc,31.0,male,Master,68296.0,6,OWN,11500.0,VENTURE,11.01,0.17,9.0,693,Yes,0
673ec4568fe596bfedd809af,29.0,female,Master,51397.0,6,RENT,4585.0,EDUCATION,9.4,0.09,6.0,680,No,1
673ec4568fe596bfedd7d81c,36.0,male,High School,90717.0,11,RENT,7000.0,MEDICAL,6.92,0.08,17.0,617,Yes,0
673ec4558fe596bfedd77efd,24.0,male,Associate,34328.0,0,RENT,6400.0,VENTURE,14.75,0.19,2.0,619,No,0
673ec4558fe596bfedd7954e,26.0,male,High School,109151.0,3,MORTGAGE,13000.0,PERSONAL,10.59,0.12,3.0,615,Yes,0
673ec4568fe596bfedd80d43,32.0,male,High School,141789.0,10,MORTGAGE,25000.0,PERSONAL,12.33,0.18,7.0,677,No,1
673ec4568fe596bfedd798ad,24.0,male,Bachelor,90876.0,3,RENT,14000.0,MEDICAL,16.45,0.15,2.0,545,No,1
673ec4558fe596bfedd76bb6,24.0,male,High School,43094.0,1,RENT,3000.0,DEBTCONSOLIDATION,10.74,0.07,2.0,571,Yes,0
673ec4558fe596bfedd78c15,26.0,male,Master,84897.0,4,MORTGAGE,8000.0,PERSONAL,14.84,0.09,3.0,659,Yes,0
673ec4558fe596bfedd76fe5,24.0,female,Associate,49009.0,3,RENT,3900.0,EDUCATION,12.23,0.08,3.0,512,Yes,0
673ec4568fe596bfedd7bbc7,31.0,male,Bachelor,60974.0,10,RENT,8000.0,PERSONAL,11.01,0.13,9.0,547,Yes,0
673ec4568fe596bfedd7aa46,31.0,female,High School,29760.0,10,OWN,1200.0,HOMEIMPROVEMENT,8.94,0.04,5.0,670,Yes,0
673ec4558fe596bfedd7775d,22.0,female,Bachelor,87358.0,0,RENT,5000.0,MEDICAL,11.49,0.06,3.0,534,Yes,0
673ec4568fe596bfedd7f43c,23.0,female,High School,84746.0,0,RENT,20000.0,MEDICAL,14.82,0.24,4.0,688,No,0
673ec4558fe596bfedd79088,26.0,female,Associate,94975.0,1,RENT,11200.0,VENTURE,11.71,0.12,3.0,628,No,0
673ec4568fe596bfedd8083e,24.0,male,Associate,44415.0,0,RENT,2817.0,MEDICAL,10.08,0.06,4.0,579,No,1
673ec4558fe596bfedd7645c,25.0,male,Bachelor,85061.0,1,RENT,20000.0,HOMEIMPROVEMENT,9.99,0.24,2.0,627,Yes,0
673ec4558fe596bfedd76af4,25.0,male,Associate,66951.0,5,RENT,2500.0,PERSONAL,7.88,0.04,2.0,708,No,0
673ec4558fe596bfedd79814,26.0,male,Bachelor,119453.0,5,MORTGAGE,9600.0,HOMEIMPROVEMENT,13.06,0.08,3.0,668,Yes,0
673ec4568fe596bfedd8035a,25.0,female,Master,51350.0,2,RENT,10000.0,PERSONAL,10.99,0.19,2.0,707,No,0
673ec4568fe596bfedd7a7ec,31.0,female,High School,240658.0,5,MORTGAGE,30000.0,MEDICAL,8.9,0.12,5.0,680,Yes,0
673ec4568fe596bfedd7d30f,27.0,male,Bachelor,73401.0,2,RENT,10000.0,VENTURE,10.62,0.14,10.0,662,Yes,0
673ec4568fe596bfedd80ec9,25.0,male,Associate,39124.0,2,MORTGAGE,7962.0,DEBTCONSOLIDATION,11.78,0.2,2.0,597,No,1
673ec4558fe596bfedd77d45,24.0,female,High School,72759.0,3,RENT,7000.0,EDUCATION,6.54,0.1,4.0,641,No,0
673ec4568fe596bfedd7be80,28.0,male,Bachelor,78873.0,7,MORTGAGE,9000.0,MEDICAL,5.99,0.11,5.0,694,No,0
673ec4568fe596bfedd7fbad,25.0,male,Associate,62022.0,3,RENT,9000.0,EDUCATION,11.77,0.15,4.0,647,Yes,0
673ec4568fe596bfedd80ecb,23.0,male,Bachelor,32167.0,2,RENT,10000.0,PERSONAL,14.48,0.31,3.0,651,No,1
673ec4568fe596bfedd7f4da,33.0,female,Master,64600.0,11,RENT,9600.0,VENTURE,9.84,0.15,9.0,564,Yes,0
673ec4568fe596bfedd80622,40.0,female,High School,136463.0,14,RENT,12000.0,PERSONAL,16.04,0.09,14.0,634,No,1
673ec4558fe596bfedd77737,24.0,male,Bachelor,78799.0,1,RENT,5000.0,HOMEIMPROVEMENT,10.25,0.06,2.0,592,No,0
673ec4558fe596bfedd780c6,23.0,female,Bachelor,102685.0,1,RENT,7175.0,DEBTCONSOLIDATION,7.49,0.07,4.0,633,Yes,0
673ec4568fe596bfedd7fd5c,25.0,female,Bachelor,109212.0,2,RENT,10000.0,HOMEIMPROVEMENT,12.17,0.09,4.0,699,Yes,0
673ec4558fe596bfedd76d74,24.0,female,High School,71559.0,0,RENT,3200.0,MEDICAL,13.8,0.04,3.0,648,No,1
673ec4558fe596bfedd76a55,24.0,male,High School,38306.0,4,MORTGAGE,5000.0,EDUCATION,5.42,0.13,2.0,637,No,0
673ec4568fe596bfedd7f5da,25.0,male,Master,35585.0,5,RENT,5000.0,EDUCATION,8.81,0.14,4.0,632,Yes,0
673ec4568fe596bfedd7aad8,30.0,female,High School,28479.0,7,RENT,1000.0,PERSONAL,11.49,0.04,5.0,673,No,0
673ec4558fe596bfedd761dc,25.0,female,Bachelor,311952.0,0,MORTGAGE,20000.0,HOMEIMPROVEMENT,14.42,0.06,2.0,661,Yes,0
673ec4568fe596bfedd7b672,30.0,female,Bachelor,61086.0,11,RENT,6000.0,PERSONAL,5.79,0.1,7.0,638,No,0
673ec4558fe596bfedd77c4f,26.0,male,Associate,84712.0,1,RENT,6000.0,PERSONAL,9.32,0.07,3.0,566,Yes,0
673ec4558fe596bfedd77b64,24.0,female,High School,60706.0,2,MORTGAGE,3500.0,PERSONAL,10.99,0.06,2.0,585,No,0
673ec4568fe596bfedd7f245,24.0,male,Bachelor,47293.0,0,RENT,2080.0,VENTURE,9.65,0.04,3.0,597,Yes,0
673ec4568fe596bfedd806e4,24.0,female,Master,90458.0,3,RENT,24000.0,DEBTCONSOLIDATION,10.75,0.27,3.0,561,No,1
673ec4568fe596bfedd7a81b,35.0,male,Associate,18055.0,12,OWN,5550.0,DEBTCONSOLIDATION,10.37,0.31,8.0,615,No,1
673ec4568fe596bfedd799fb,24.0,female,High School,129051.0,0,MORTGAGE,16000.0,PERSONAL,13.06,0.12,4.0,634,Yes,0
673ec4568fe596bfedd7e50c,25.0,male,Associate,55825.0,2,RENT,9000.0,MEDICAL,5.84,0.16,4.0,671,No,0
673ec4568fe596bfedd7d57a,39.0,female,Bachelor,113961.0,19,RENT,3000.0,EDUCATION,10.99,0.03,16.0,638,No,0
673ec4568fe596bfedd7e2d6,29.0,male,Bachelor,26682.0,5,MORTGAGE,1464.0,VENTURE,11.04,0.05,7.0,678,No,0
673ec4568fe596bfedd7b6a9,32.0,female,Associate,72543.0,8,RENT,6000.0,EDUCATION,13.36,0.08,8.0,683,No,0
673ec4568fe596bfedd7d6f2,39.0,female,Bachelor,54917.0,21,MORTGAGE,3000.0,PERSONAL,7.9,0.05,15.0,682,No,0
673ec4558fe596bfedd789d3,25.0,male,High School,80516.0,5,MORTGAGE,4000.0,EDUCATION,12.53,0.05,4.0,587,Yes,0
673ec4568fe596bfedd7fa3a,23.0,female,Associate,91047.0,2,RENT,10000.0,PERSONAL,12.97,0.11,4.0,666,No,0
673ec4558fe596bfedd769a3,25.0,female,Master,75902.0,5,RENT,2300.0,MEDICAL,11.71,0.03,3.0,603,Yes,0
673ec4558fe596bfedd769cc,22.0,male,Master,33006.0,3,RENT,2400.0,HOMEIMPROVEMENT,13.92,0.07,3.0,633,No,1
673ec4568fe596bfedd799dc,24.0,male,High School,126532.0,2,MORTGAGE,28000.0,HOMEIMPROVEMENT,15.62,0.22,4.0,615,No,0
673ec4558fe596bfedd772a7,26.0,female,Associate,49190.0,3,MORTGAGE,3250.0,VENTURE,8.0,0.07,4.0,656,Yes,0
673ec4558fe596bfedd7763b,24.0,male,Master,60710.0,2,RENT,5000.0,EDUCATION,11.03,0.08,2.0,610,Yes,0
673ec4558fe596bfedd778a2,24.0,female,Bachelor,87222.0,0,RENT,5500.0,EDUCATION,9.91,0.06,3.0,644,Yes,0
673ec4568fe596bfedd7fea4,28.0,female,Master,53289.0,4,RENT,10000.0,EDUCATION,8.2,0.19,9.0,663,No,0
673ec4568fe596bfedd7f6f8,33.0,female,Master,148184.0,12,RENT,12000.0,EDUCATION,11.83,0.08,9.0,690,Yes,0
673ec4568fe596bfedd7b442,30.0,female,Bachelor,91367.0,1,RENT,5000.0,PERSONAL,10.62,0.05,5.0,688,Yes,0
673ec4568fe596bfedd7f44a,29.0,female,Bachelor,130702.0,6,MORTGAGE,5000.0,EDUCATION,12.2,0.04,7.0,717,No,0
673ec4558fe596bfedd78ba9,22.0,male,Bachelor,49179.0,2,RENT,10000.0,EDUCATION,7.14,0.2,4.0,594,No,0
673ec4558fe596bfedd78c33,22.0,female,Bachelor,85386.0,1,MORTGAGE,11000.0,MEDICAL,11.36,0.13,3.0,651,Yes,0
673ec4568fe596bfedd805aa,29.0,male,Associate,42783.0,6,RENT,2000.0,VENTURE,14.56,0.05,6.0,615,Yes,0
673ec4568fe596bfedd7f41d,23.0,male,High School,50839.0,0,RENT,11000.0,EDUCATION,9.51,0.22,3.0,557,Yes,0
673ec4568fe596bfedd7df8c,37.0,female,Associate,82957.0,15,RENT,3600.0,MEDICAL,15.23,0.04,11.0,638,No,0
673ec4568fe596bfedd7d6b9,40.0,male,High School,52945.0,15,OWN,15000.0,MEDICAL,16.0,0.28,16.0,635,Yes,0
673ec4568fe596bfedd7fb88,34.0,female,Master,133213.0,10,MORTGAGE,15000.0,EDUCATION,11.09,0.11,8.0,599,Yes,0
673ec4568fe596bfedd7daf8,46.0,female,Associate,85122.0,23,RENT,10000.0,MEDICAL,8.59,0.12,14.0,747,No,0
673ec4568fe596bfedd79f97,23.0,male,Bachelor,172453.0,1,RENT,16000.0,MEDICAL,6.03,0.09,2.0,654,Yes,0
673ec4568fe596bfedd7fd03,40.0,male,Bachelor,87510.0,19,MORTGAGE,14525.0,DEBTCONSOLIDATION,8.08,0.17,13.0,687,Yes,0
673ec4568fe596bfedd7c0a7,27.0,male,Bachelor,87490.0,3,MORTGAGE,17000.0,MEDICAL,6.03,0.19,6.0,700,No,0
673ec4558fe596bfedd78f52,24.0,male,High School,90670.0,2,OWN,16500.0,MEDICAL,12.18,0.18,2.0,648,Yes,0
673ec4568fe596bfedd7e750,31.0,female,High School,44435.0,6,RENT,2500.0,PERSONAL,10.48,0.06,7.0,660,No,0
673ec4568fe596bfedd7bb24,30.0,female,Master,73031.0,6,OWN,21000.0,HOMEIMPROVEMENT,7.9,0.29,5.0,594,Yes,0
673ec4568fe596bfedd7d8ef,41.0,male,High School,70504.0,22,MORTGAGE,5200.0,DEBTCONSOLIDATION,12.87,0.07,11.0,654,No,0
673ec4558fe596bfedd7843b,23.0,male,Associate,53426.0,3,RENT,8000.0,VENTURE,17.93,0.15,3.0,532,Yes,0
673ec4558fe596bfedd7904d,24.0,male,Associate,37959.0,1,RENT,11200.0,MEDICAL,5.79,0.3,4.0,611,No,1
673ec4568fe596bfedd7ee7e,23.0,female,Bachelor,192541.0,0,MORTGAGE,12000.0,PERSONAL,5.42,0.06,4.0,597,Yes,0
673ec4568fe596bfedd7e3e6,28.0,male,Associate,127306.0,3,MORTGAGE,17850.0,VENTURE,9.97,0.14,5.0,686,Yes,0
673ec4568fe596bfedd7e247,24.0,male,Associate,37579.0,3,RENT,5000.0,EDUCATION,7.75,0.13,2.0,651,No,0
673ec4568fe596bfedd79906,25.0,male,Bachelor,91509.0,4,MORTGAGE,6000.0,MEDICAL,14.74,0.07,4.0,519,No,1
673ec4568fe596bfedd7b537,29.0,female,Associate,84753.0,5,RENT,5600.0,HOMEIMPROVEMENT,11.99,0.07,6.0,618,Yes,0
673ec4568fe596bfedd7de12,44.0,female,Bachelor,169912.0,19,MORTGAGE,35000.0,MEDICAL,16.49,0.21,15.0,634,No,1
673ec4568fe596bfedd7efdd,30.0,female,Bachelor,74758.0,9,MORTGAGE,6000.0,HOMEIMPROVEMENT,8.44,0.08,9.0,642,Yes,0
673ec4568fe596bfedd7deec,42.0,male,Bachelor,121124.0,20,MORTGAGE,5000.0,EDUCATION,14.26,0.04,12.0,634,Yes,0
673ec4568fe596bfedd7c592,33.0,male,Associate,105001.0,13,MORTGAGE,5000.0,EDUCATION,14.96,0.05,9.0,659,Yes,0
673ec4568fe596bfedd7e071,51.0,male,Master,90677.0,28,MORTGAGE,3000.0,PERSONAL,13.49,0.03,18.0,713,No,0
673ec4568fe596bfedd79e93,23.0,male,Master,180839.0,3,MORTGAGE,30000.0,MEDICAL,9.99,0.17,3.0,689,Yes,0
673ec4558fe596bfedd78ec8,24.0,female,Bachelor,91232.0,1,MORTGAGE,7000.0,HOMEIMPROVEMENT,7.66,0.08,4.0,525,Yes,0
673ec4568fe596bfedd7de87,48.0,male,Master,50732.0,26,RENT,5000.0,MEDICAL,7.29,0.1,14.0,669,No,0
673ec4558fe596bfedd78ee0,24.0,male,High School,91127.0,2,MORTGAGE,12000.0,DEBTCONSOLIDATION,12.61,0.13,4.0,687,Yes,0
673ec4568fe596bfedd7f232,25.0,female,High School,56901.0,0,MORTGAGE,13069.0,DEBTCONSOLIDATION,11.53,0.23,3.0,623,Yes,0
673ec4568fe596bfedd7e915,30.0,male,Bachelor,180621.0,9,MORTGAGE,6000.0,PERSONAL,10.76,0.03,8.0,682,Yes,0
673ec4568fe596bfedd7f430,29.0,male,High School,88426.0,6,MORTGAGE,15000.0,EDUCATION,11.01,0.17,7.0,675,No,0
673ec4568fe596bfedd809d6,34.0,male,High School,136471.0,12,MORTGAGE,19964.0,DEBTCONSOLIDATION,12.49,0.15,7.0,677,No,1
673ec4558fe596bfedd7864e,26.0,male,High School,75423.0,3,MORTGAGE,8400.0,DEBTCONSOLIDATION,6.62,0.11,4.0,647,Yes,0
673ec4568fe596bfedd7dd8c,46.0,male,Bachelor,73002.0,24,RENT,15000.0,VENTURE,16.32,0.21,13.0,627,Yes,0
673ec4568fe596bfedd7aa78,29.0,female,Associate,30915.0,8,MORTGAGE,8500.0,EDUCATION,7.9,0.27,5.0,620,Yes,0
673ec4558fe596bfedd78bde,25.0,female,Associate,50872.0,4,RENT,10000.0,VENTURE,10.99,0.2,2.0,587,No,0
673ec4568fe596bfedd7b0f0,30.0,female,Bachelor,49087.0,6,MORTGAGE,3000.0,DEBTCONSOLIDATION,11.71,0.06,7.0,648,No,0
673ec4558fe596bfedd7721c,26.0,female,Master,48722.0,2,RENT,4500.0,MEDICAL,7.74,0.09,2.0,634,No,0
673ec4568fe596bfedd7c9b4,27.0,male,Associate,133399.0,2,MORTGAGE,16000.0,EDUCATION,7.9,0.12,7.0,649,Yes,0
673ec4568fe596bfedd7b483,33.0,female,Doctorate,137660.0,9,RENT,5000.0,MEDICAL,11.83,0.04,9.0,706,No,0
673ec4568fe596bfedd7ad01,30.0,male,Bachelor,39532.0,7,MORTGAGE,6625.0,HOMEIMPROVEMENT,14.79,0.17,10.0,679,No,0
673ec4568fe596bfedd80588,38.0,male,High School,84851.0,16,MORTGAGE,19616.0,DEBTCONSOLIDATION,7.59,0.23,12.0,679,No,0
673ec4568fe596bfedd7e320,28.0,male,High School,54832.0,6,MORTGAGE,7316.0,DEBTCONSOLIDATION,7.44,0.13,9.0,662,Yes,0
673ec4568fe596bfedd7be72,30.0,female,High School,71703.0,10,MORTGAGE,10000.0,MEDICAL,8.0,0.14,9.0,680,No,1
673ec4568fe596bfedd7cd4f,29.0,female,Associate,180929.0,4,MORTGAGE,12000.0,VENTURE,5.42,0.07,9.0,625,Yes,0
673ec4558fe596bfedd77130,24.0,male,Bachelor,63384.0,1,RENT,4000.0,MEDICAL,9.88,0.06,2.0,660,Yes,0
673ec4558fe596bfedd7674b,22.0,female,Master,33893.0,0,RENT,1200.0,VENTURE,13.06,0.04,2.0,645,Yes,0
673ec4568fe596bfedd7c6db,31.0,female,Master,24378.0,10,RENT,2500.0,EDUCATION,9.62,0.1,6.0,646,No,1
673ec4568fe596bfedd7ffe1,23.0,female,Associate,72846.0,0,RENT,15000.0,VENTURE,14.05,0.21,3.0,556,Yes,0
673ec4568fe596bfedd7c25a,27.0,male,Bachelor,90699.0,4,OWN,7500.0,HOMEIMPROVEMENT,8.38,0.08,6.0,687,Yes,0
673ec4558fe596bfedd79452,25.0,male,High School,104603.0,6,MORTGAGE,8000.0,EDUCATION,11.71,0.08,4.0,629,Yes,0
673ec4558fe596bfedd775c4,24.0,female,Bachelor,53974.0,4,MORTGAGE,3600.0,MEDICAL,5.79,0.07,2.0,708,No,0
673ec4568fe596bfedd7bd0e,35.0,male,High School,150959.0,14,RENT,8000.0,EDUCATION,11.01,0.05,7.0,634,Yes,0
673ec4558fe596bfedd77a4f,26.0,female,Bachelor,36278.0,4,RENT,6000.0,HOMEIMPROVEMENT,13.35,0.17,4.0,640,No,1
673ec4568fe596bfedd7a841,32.0,female,High School,216789.0,13,MORTGAGE,10000.0,PERSONAL,7.9,0.05,10.0,589,Yes,0
673ec4568fe596bfedd7e0ef,22.0,male,Associate,54995.0,0,RENT,10000.0,EDUCATION,10.91,0.18,3.0,686,Yes,0
673ec4568fe596bfedd7f1a9,32.0,male,High School,163231.0,9,MORTGAGE,6232.0,DEBTCONSOLIDATION,6.91,0.04,7.0,661,Yes,0
673ec4558fe596bfedd76af8,25.0,male,Bachelor,39031.0,4,MORTGAGE,3250.0,PERSONAL,10.74,0.08,2.0,668,No,1
673ec4558fe596bfedd761e5,22.0,male,High School,106566.0,0,RENT,28000.0,VENTURE,9.91,0.26,3.0,604,No,1
673ec4568fe596bfedd79f21,22.0,male,Bachelor,44357.0,1,RENT,15850.0,PERSONAL,11.48,0.36,3.0,639,No,1
673ec4568fe596bfedd7dd24,41.0,female,High School,139079.0,21,MORTGAGE,20000.0,PERSONAL,14.61,0.14,11.0,554,Yes,0
673ec4568fe596bfedd7ff66,26.0,male,Bachelor,49122.0,0,RENT,7200.0,EDUCATION,8.46,0.15,3.0,491,Yes,0
673ec4558fe596bfedd776bc,25.0,female,High School,54932.0,4,MORTGAGE,4000.0,DEBTCONSOLIDATION,9.25,0.07,3.0,638,Yes,0
673ec4558fe596bfedd77c9d,23.0,male,Associate,102179.0,0,RENT,6000.0,EDUCATION,11.01,0.06,2.0,623,Yes,0
673ec4558fe596bfedd77f56,22.0,male,Bachelor,87528.0,0,RENT,6400.0,EDUCATION,6.91,0.07,2.0,640,No,0
673ec4558fe596bfedd78be1,24.0,female,Bachelor,84679.0,6,MORTGAGE,25000.0,MEDICAL,11.01,0.3,2.0,634,Yes,0
673ec4568fe596bfedd7be2b,27.0,male,High School,73119.0,3,RENT,9200.0,VENTURE,12.42,0.13,7.0,530,Yes,0
673ec4568fe596bfedd7a3c1,22.0,male,High School,36742.0,0,OWN,3000.0,VENTURE,10.36,0.08,2.0,668,No,0
